GSub,HRU,YEAR1,上层-黏粒,上层-粉粒,上层-砂粒,下层-黏粒,下层-粉粒,下层-砂粒,上层-有机质,下层-有机质,上层-容重,下层-容重,上层-可利用水含量,下层-可利用水含量,上层-饱和水力传导度,下层-饱和水力传导度,降水量-冬小麦生育期,降水量-夏玉米生育期,灌溉量-夏玉米生育期,降水量-自然年,平均温,最高温,最低温,太阳辐射,SOLAR.1,SJQ_DX,SJQ_ZY, Soil Name_s3090, Soil Name_s4286, Soil Name_s4336, Soil Name_s4337, Soil Name_s4392, Soil Hydrologic Group_A, Soil Hydrologic Group_B, Soil Hydrologic Group_D, Texture1 _ Loam, Texture1 _Clay Loam, Texture1 _Loam, Texture1 _Sandy Loam,Texture2_ Loam,Texture2_Sandy Clay Loam,品种_JJ,品种_LC,品种_QZ,SOLAR_AV,dist_temp_cluster_0,dist_temp_cluster_1,dist_temp_cluster_2,dist_temp_cluster_3,dist_temp_cluster_4,dist_solar_cluster_0,dist_solar_cluster_1,dist_solar_cluster_2,dist_solar_cluster_3,dist_solar_cluster_4,dist_solar_cluster_5,平均温 降水量-自然年,平均温 太阳辐射,降水量-自然年 太阳辐射,climate_pc1,climate_pc2,上下黏粒比,上下有机质比,上下粉粒比,上下沙粒比,温差,上下容重差,能量,水热比,灌辐比,上层储水能力,下层储水能力
11,39,1999,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,110.4,368,339.4,31,437.1,9.09915748031496,15.2568267716535,2.9414842519685,13.5038976377953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.222690944881899,1.9200355004071064,0.6998697660495176,1.7764027012077288,0.9549854237754176,3.225691273522806,1.0308931270957378,1.524082893760789,2.233796570581469,0.6284731442695244,0.7510698539675873,2.1925260788604635,13550.1,1285.7227665354314,91.18601181102349,-60.06791626864759,-17.89710389425194,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.157669291338541,-0.10000000000000009,3594.1382120078783,0.07092198581560283,41.276025363844525,0.11,0.0818181818181818
11,39,2000,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,91.0,368,201.5,41,367.6,8.01117647058824,14.0741176470588,1.94823529411765,13.8002745098039,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.874254901960775,0.346120972773917,2.0742821390270305,3.382696198250457,0.9077016425031816,1.6201631210234726,0.8270712163060888,2.20063174812378,2.9455151485985125,1.6501244114356253,0.7889541949352675,3.204823908610769,15071.6,716.1712941176481,79.87764705882365,-130.22339882455907,-15.011811522202208,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.062941176470561,-0.10000000000000009,2894.576101960781,0.11153427638737758,25.589722774890653,0.11,0.0818181818181818
11,39,2001,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,157.9,368,159.2,41,301.7,8.31850393700787,13.9251968503937,2.71181102362205,12.6663779527559,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.6890944881889745,0.3452091941000868,1.919448322212023,3.2598190544127967,0.7253672141472026,1.6194648022706977,0.9610035010508766,2.560768332247356,3.1908409911527555,2.027256347569178,1.1349130468302384,3.565260312888048,12369.699999999999,818.1533858267725,111.18425196850406,-195.78180570417948,-21.720525781026424,1.1,2.0746268656716413,1.4090909090909092,0.75,-5.60669291338583,-0.10000000000000009,2319.7998070866133,0.1358965860125953,20.704648674111514,0.11,0.0818181818181818
11,39,2002,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,134.7,368,256.7,31,381.1,9.59448818897638,15.992125984252,3.19685039370079,12.6104330708661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.903641732283445,2.84068601633495,0.9566988764738744,1.053394462926607,1.8525240825576512,4.146325474493653,0.6192315006497134,2.050899168710504,2.602901432114658,1.335993715645811,0.7467381170761085,2.8646528767867614,11814.1,1218.3196850393713,99.1023622047245,-115.77773166213768,-23.599724936474743,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.397637795275621,-0.10000000000000009,3012.077864173221,0.08134347940173182,32.47869889540611,0.11,0.0818181818181818
11,39,2003,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,157.1,368,153.7,168,419.0,7.65462598425197,13.0622913385827,2.24696062992126,12.3225984251968,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.28477952755903,0.8140973661694086,3.026499602057897,4.375345278655924,1.8419631608106608,0.4967710946896386,1.0429791144917495,3.1242174540477383,3.2561988148801486,2.442069008439873,1.710635878866533,3.8918044526142905,70392.0,941.476503937008,377.4893858267717,-92.01381737109983,116.56045385724731,1.1,2.0746268656716413,1.4090909090909092,0.75,-5.40766535433073,-0.10000000000000009,3052.3226220472334,0.4009546539379475,21.09878540847227,0.11,0.0818181818181818
11,39,2004,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,195.3,368,333.0,31,425.2,8.96112941176471,15.0331921568627,2.88906274509804,13.5035294117647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.19629607843137,1.6471265419218175,0.8221930772285664,2.017876655334689,0.6958816685805487,2.9521946058920068,0.9845406375908862,1.562206103414204,2.2555636982845373,0.6845389615384434,0.7273999648041977,2.2446073210743225,13181.199999999999,1228.4294792156866,89.56094509803924,-71.9059919510525,-19.106851349484543,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.072062745097991,-0.10000000000000009,3485.0650925490186,0.0729068673565381,40.62810772249829,0.11,0.0818181818181818
11,39,2005,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,100.2,368,407.3,31,510.5,7.80216535433071,13.9267716535433,1.67755905511811,13.394842519685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.536200787401555,0.2943017311118778,2.333369052446826,3.642509264791505,1.1600318732595245,1.4069002588885853,0.653977001004486,2.5856022182629563,1.6006239070640649,1.3796618055447358,1.7073434651110757,2.402906830025364,15825.5,856.3938976377952,52.00433070866141,12.952633266886266,-10.41679962705284,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.12460629921259,-0.10000000000000009,3847.2305019684936,0.06072477962781587,54.04579993156407,0.11,0.0818181818181818
11,39,2006,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,51.7,438,255.3,41,323.1,8.52874015748031,14.5905511811024,2.46692913385827,12.8053937007874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.636161417322835,1.0218129101934483,1.3626058802169705,2.6401153669688795,0.3986833924641374,2.3322982494740456,0.3492604249889422,2.439356994328206,2.572760875725742,1.6187054268761056,1.133704666709331,3.062959364130161,13247.1,797.0648031496072,101.14409448818908,-174.49302174473866,-19.544535097705392,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.06181102362209,-0.10000000000000009,2467.2437539370085,0.1268956979263386,33.4330281993313,0.11,0.0818181818181818
11,39,2007,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,101.4,368,292.5,31,469.7,10.0009842519685,15.2503937007874,4.75157480314961,12.903031496063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.827303149606305,2.5273728501560067,0.2658201830187041,1.098008438923641,1.45948218268491,3.763480393670928,1.9036731505073168,0.6748738234915483,2.9593367095590746,0.9732269388576232,0.7590999662332034,2.3624469073827954,14560.699999999999,2231.8146850393714,147.2988188976379,-27.638576672795864,-14.588138281264307,1.1,2.0746268656716413,1.4090909090909092,0.75,-5.2494094488189,-0.10000000000000009,4146.184289370081,0.06599957419629551,33.135828128101096,0.11,0.0818181818181818
11,39,2008,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,223.6,368,460.0,31,654.5,9.34607843137255,14.0905882352941,4.60156862745098,12.574431372549,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.58799999999999,1.3619973406500216,1.1577192847519142,2.481325093031165,0.5719471501391891,2.447410501500228,1.8382761938075327,1.28479724253575,1.9330491221314643,0.3146043135975664,1.5074443673309086,1.3030725061758412,20289.5,3011.7266666666665,142.6486274509804,156.20268270745555,4.222089675512223,1.1,2.0746268656716413,1.4090909090909092,0.75,-4.744509803921549,-0.10000000000000009,5620.845999999994,0.04736440030557677,53.56311131811837,0.11,0.0818181818181818
11,39,2009,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,112.0,368,306.2,31,440.1,10.0600118110236,15.3490354330709,4.77098818897638,13.5302755905512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.15063188976379,2.6390488978136823,0.3775703536603466,0.9791277867361132,1.571430515365095,3.88000159970028,2.3802838847115284,0.2179066407167495,3.213314774481114,1.245146786811809,1.2237194665510176,2.352782980203808,13643.1,2099.711901968505,147.90063385826778,-57.084968072579954,-17.60065116457845,1.1,2.0746268656716413,1.4090909090909092,0.75,-5.289023622047301,-0.10000000000000009,4027.1930946850443,0.07043853669620541,33.46217001063345,0.11,0.0818181818181818
11,39,2010,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,115.7,368,322.5,31,407.3,7.64074803149606,12.2062992125984,3.0751968503937,13.2326377952756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.15391732283465,1.6744416341756787,3.73477166460092,5.083839615474483,2.602238617672531,0.5090221029273405,0.9123726758555312,1.625720008642402,2.2943488443861075,0.7758808042302895,0.6961436611020563,2.330008186786799,12626.300000000001,1252.5276771653541,95.3311023622047,-89.71189627866858,-20.917501920354397,1.1,2.0746268656716413,1.4090909090909092,0.75,-4.56555118110234,-0.10000000000000009,3321.0905255905527,0.07611097471151484,39.551541575833056,0.11,0.0818181818181818
11,39,2011,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,74.9,405,446.4,31,545.3,7.8494094488189,14.1177165354331,1.58110236220472,13.2872834645669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.434192913385809,0.4302701548715141,2.1906116631916834,3.481333850801587,1.0464364258192465,1.6140881868148769,0.9183845832970028,2.7897576032168696,1.3689500860564514,1.5379508326571647,1.9889666847757013,2.3624632928978184,16904.3,862.1751181102337,49.01417322834632,47.571954548148256,-6.875988208574668,1.1,2.0746268656716413,1.4090909090909092,0.75,-6.2683070866142,-0.10000000000000009,4053.8653956692815,0.05684944067485788,60.04686792512797,0.11,0.0818181818181818
11,39,2012,33,31,36,30,22,48,1.39,0.67,1.0,1.1,0.11,0.09,7.7,7.23,155.4,368,529.4,31,737.0,7.65379215686275,13.6136470588235,1.69393333333333,12.224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.958966666666665,0.3984552972223155,2.642771571763864,3.9689757893431423,1.451797392017954,1.0498904739123376,1.675303133875518,3.623524913056649,1.2478891961361616,2.339732478200243,2.865569472161656,2.7573549659217598,22847.0,1248.4288666666641,52.51193333333323,238.27688165286372,12.632447235269126,1.1,2.0746268656716413,1.4090909090909092,0.75,-5.95985490196075,-0.10000000000000009,5128.7584333333325,0.04206241519674356,76.07451297845945,0.11,0.0818181818181818
11,40,1993,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,91.6,368,329.2,31,426.8,7.58996062992126,13.859842519685,1.32007874015748,13.6120078740158,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.46604330708664,0.4521361649588576,2.550388628956413,3.8521436504840447,1.381875123454239,1.2959301036395166,0.1899930750993776,2.642560276405548,2.107520715377155,1.590451588753181,1.51541309168464,2.833272278056808,13230.800000000001,563.4096062992126,40.922440944881885,-70.31252333138053,-18.931961311574526,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.26988188976374,-0.22999999999999998,3186.507283464578,0.07263355201499531,44.092966844637644,0.08474576271186442,0.056737588652482275
11,40,1994,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,102.9,368,641.4,31,730.4,8.15858267716535,14.2025,2.11466929133858,13.5656299212598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.840149606299191,0.4987491761099903,1.8784348358764933,3.183178392708337,0.7257944617416635,1.801701664253055,2.198862456778805,2.8853123085913763,0.3723405399343001,1.697344683603924,2.766444549950495,1.3281698836839442,22642.399999999998,1544.5544503936987,65.55474803149598,231.71054246446693,11.956478709479683,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.04391732283465,-0.22999999999999998,5726.445272440928,0.04244249726177437,81.8096633621207,0.08474576271186442,0.056737588652482275
11,40,1995,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,170.4,368,595.6,31,737.4,8.01417322834646,14.2448818897638,1.78346456692913,14.1642519685039,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.973858267716515,0.5264747880078712,1.9826767362502795,3.2694008134764214,0.8567292849755068,1.7908746729012133,1.967353046715212,2.54077833800487,0.6808121418773726,1.3434539018521603,2.4296675529288767,1.1991782283050976,22859.399999999998,1315.1267716535403,55.28740157480303,238.67444165429538,12.670132707683294,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.23070866141734,-0.22999999999999998,5879.923086614158,0.04203959858963927,74.69407907730003,0.08474576271186442,0.056737588652482275
11,40,1996,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,81.2,368,548.1,31,645.6,7.9943137254902,14.4937254901961,1.49490196078431,14.3782745098039,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.936588235294105,0.7901504836799195,1.8951558517430445,3.135986858922613,0.8722600921189032,2.03587211125458,1.662219661784032,2.3930934053947626,0.8579283855655877,1.1377276689786164,2.153509571619303,1.3824086388973105,20013.600000000002,965.1087058823505,46.341960784313606,147.35113584543228,3.3291160491594383,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.4994117647059,-0.22999999999999998,5123.861364705874,0.04801734820322181,69.05990127629309,0.08474576271186442,0.056737588652482275
11,40,1997,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,129.9,368,142.1,168,276.8,7.99566929133858,13.853937007874,2.13740157480315,13.2563779527559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.696889763779525,0.1173675179603308,2.2179409770313843,3.5456674197194444,1.0276397837001578,1.3989816440622038,1.0704312267693945,2.59949655736313,3.3008205441828933,2.112123742784251,1.172280402386024,3.6594602695651006,46502.4,591.632755905512,359.0834645669292,-233.47586193009158,102.08780355572141,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.85826771653542,-0.22999999999999998,2130.4990866141725,0.6069364161849711,18.462002751904087,0.08474576271186442,0.056737588652482275
11,40,1998,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,164.3,368,165.9,41,343.0,8.51850787401575,14.1661417322835,2.87087007874016,12.7525984251968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.811734251968479,0.6595112928374124,1.6037555553849503,2.939345572198297,0.4111803587406221,1.9419215358726003,0.9782718802681308,2.3787947902210163,3.160972143021999,1.8930097233548489,0.9517905674222767,3.450935962331042,14063.0,984.708437007875,117.70567322834657,-154.6964529959215,-17.519676750974767,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.647633858267749,-0.22999999999999998,2679.4248484251884,0.119533527696793,21.237281588041075,0.08474576271186442,0.056737588652482275
11,40,1999,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,110.4,368,339.4,31,437.1,9.09915748031496,15.2568267716535,2.9414842519685,13.5038976377953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.222690944881899,1.9200355004071064,0.6998697660495176,1.7764027012077288,0.9549854237754176,3.225691273522806,1.0308931270957378,1.524082893760789,2.233796570581469,0.6284731442695244,0.7510698539675873,2.1925260788604635,13550.1,1285.7227665354314,91.18601181102349,-60.06791626864759,-17.89710389425194,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.157669291338541,-0.22999999999999998,3594.1382120078783,0.07092198581560283,41.276025363844525,0.08474576271186442,0.056737588652482275
11,40,2000,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,91.0,368,201.5,41,367.6,8.01117647058824,14.0741176470588,1.94823529411765,13.8002745098039,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.874254901960775,0.346120972773917,2.0742821390270305,3.382696198250457,0.9077016425031816,1.6201631210234726,0.8270712163060888,2.20063174812378,2.9455151485985125,1.6501244114356253,0.7889541949352675,3.204823908610769,15071.6,716.1712941176481,79.87764705882365,-130.22339882455907,-15.011811522202208,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.062941176470561,-0.22999999999999998,2894.576101960781,0.11153427638737758,25.589722774890653,0.08474576271186442,0.056737588652482275
11,40,2001,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,157.9,368,159.2,41,301.7,8.31850393700787,13.9251968503937,2.71181102362205,12.6663779527559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.6890944881889745,0.3452091941000868,1.919448322212023,3.2598190544127967,0.7253672141472026,1.6194648022706977,0.9610035010508766,2.560768332247356,3.1908409911527555,2.027256347569178,1.1349130468302384,3.565260312888048,12369.699999999999,818.1533858267725,111.18425196850406,-195.78180570417948,-21.720525781026424,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.60669291338583,-0.22999999999999998,2319.7998070866133,0.1358965860125953,20.704648674111514,0.08474576271186442,0.056737588652482275
11,40,2002,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,134.7,368,256.7,31,381.1,9.59448818897638,15.992125984252,3.19685039370079,12.6104330708661,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.903641732283445,2.84068601633495,0.9566988764738744,1.053394462926607,1.8525240825576512,4.146325474493653,0.6192315006497134,2.050899168710504,2.602901432114658,1.335993715645811,0.7467381170761085,2.8646528767867614,11814.1,1218.3196850393713,99.1023622047245,-115.77773166213768,-23.599724936474743,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.397637795275621,-0.22999999999999998,3012.077864173221,0.08134347940173182,32.47869889540611,0.08474576271186442,0.056737588652482275
11,40,2003,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,157.1,368,153.7,168,419.0,7.65462598425197,13.0622913385827,2.24696062992126,12.3225984251968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.28477952755903,0.8140973661694086,3.026499602057897,4.375345278655924,1.8419631608106608,0.4967710946896386,1.0429791144917495,3.1242174540477383,3.2561988148801486,2.442069008439873,1.710635878866533,3.8918044526142905,70392.0,941.476503937008,377.4893858267717,-92.01381737109983,116.56045385724731,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.40766535433073,-0.22999999999999998,3052.3226220472334,0.4009546539379475,21.09878540847227,0.08474576271186442,0.056737588652482275
11,40,2004,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,195.3,368,333.0,31,425.2,8.96112941176471,15.0331921568627,2.88906274509804,13.5035294117647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.19629607843137,1.6471265419218175,0.8221930772285664,2.017876655334689,0.6958816685805487,2.9521946058920068,0.9845406375908862,1.562206103414204,2.2555636982845373,0.6845389615384434,0.7273999648041977,2.2446073210743225,13181.199999999999,1228.4294792156866,89.56094509803924,-71.9059919510525,-19.106851349484543,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.072062745097991,-0.22999999999999998,3485.0650925490186,0.0729068673565381,40.62810772249829,0.08474576271186442,0.056737588652482275
11,40,2005,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,100.2,368,407.3,31,510.5,7.80216535433071,13.9267716535433,1.67755905511811,13.394842519685,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.536200787401555,0.2943017311118778,2.333369052446826,3.642509264791505,1.1600318732595245,1.4069002588885853,0.653977001004486,2.5856022182629563,1.6006239070640649,1.3796618055447358,1.7073434651110757,2.402906830025364,15825.5,856.3938976377952,52.00433070866141,12.952633266886266,-10.41679962705284,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.12460629921259,-0.22999999999999998,3847.2305019684936,0.06072477962781587,54.04579993156407,0.08474576271186442,0.056737588652482275
11,40,2006,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,51.7,438,255.3,41,323.1,8.52874015748031,14.5905511811024,2.46692913385827,12.8053937007874,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.636161417322835,1.0218129101934483,1.3626058802169705,2.6401153669688795,0.3986833924641374,2.3322982494740456,0.3492604249889422,2.439356994328206,2.572760875725742,1.6187054268761056,1.133704666709331,3.062959364130161,13247.1,797.0648031496072,101.14409448818908,-174.49302174473866,-19.544535097705392,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-6.06181102362209,-0.22999999999999998,2467.2437539370085,0.1268956979263386,33.4330281993313,0.08474576271186442,0.056737588652482275
11,40,2007,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,101.4,368,292.5,31,469.7,10.0009842519685,15.2503937007874,4.75157480314961,12.903031496063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.827303149606305,2.5273728501560067,0.2658201830187041,1.098008438923641,1.45948218268491,3.763480393670928,1.9036731505073168,0.6748738234915483,2.9593367095590746,0.9732269388576232,0.7590999662332034,2.3624469073827954,14560.699999999999,2231.8146850393714,147.2988188976379,-27.638576672795864,-14.588138281264307,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.2494094488189,-0.22999999999999998,4146.184289370081,0.06599957419629551,33.135828128101096,0.08474576271186442,0.056737588652482275
11,40,2008,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,223.6,368,460.0,31,654.5,9.34607843137255,14.0905882352941,4.60156862745098,12.574431372549,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.58799999999999,1.3619973406500216,1.1577192847519142,2.481325093031165,0.5719471501391891,2.447410501500228,1.8382761938075327,1.28479724253575,1.9330491221314643,0.3146043135975664,1.5074443673309086,1.3030725061758412,20289.5,3011.7266666666665,142.6486274509804,156.20268270745555,4.222089675512223,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-4.744509803921549,-0.22999999999999998,5620.845999999994,0.04736440030557677,53.56311131811837,0.08474576271186442,0.056737588652482275
11,40,2009,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,112.0,368,306.2,31,440.1,10.0600118110236,15.3490354330709,4.77098818897638,13.5302755905512,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.15063188976379,2.6390488978136823,0.3775703536603466,0.9791277867361132,1.571430515365095,3.88000159970028,2.3802838847115284,0.2179066407167495,3.213314774481114,1.245146786811809,1.2237194665510176,2.352782980203808,13643.1,2099.711901968505,147.90063385826778,-57.084968072579954,-17.60065116457845,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-5.289023622047301,-0.22999999999999998,4027.1930946850443,0.07043853669620541,33.46217001063345,0.08474576271186442,0.056737588652482275
11,40,2010,36,26,40,32,17,54,2.0,0.67,1.18,1.41,0.1,0.08,6.61,6.3,115.7,368,322.5,31,407.3,7.64074803149606,12.2062992125984,3.0751968503937,13.2326377952756,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.15391732283465,1.6744416341756787,3.73477166460092,5.083839615474483,2.602238617672531,0.5090221029273405,0.9123726758555312,1.625720008642402,2.2943488443861075,0.7758808042302895,0.6961436611020563,2.330008186786799,12626.300000000001,1252.5276771653541,95.3311023622047,-89.71189627866858,-20.917501920354397,1.125,2.9850746268656714,1.5294117647058822,0.7407407407407407,-4.56555118110234,-0.22999999999999998,3321.0905255905527,0.07611097471151484,39.551541575833056,0.08474576271186442,0.056737588652482275
