a,b,c,d
-4.0101473214963105e-09,4.869312276285004e-06,-0.0036533036746904,0.4023757143170732
1.497193258259699e-09,3.532151871543654e-06,-0.0031381162200554,0.761179875913508
9.170478043607488e-09,1.811023472964024e-06,-0.0046481110671294,0.2865255752565711
-1.1566783788086588e-08,9.931089574902942e-06,-0.0054001506022109,2.1808479674741466
-1.0262240639447196e-08,1.1626384543933998e-05,-0.004838275117392,1.8850262136967155
-6.75709802569189e-09,7.104801488575482e-06,-0.0051930348408693,1.875383645663064
1.4078474275258657e-08,-2.66519210589955e-06,-0.0037691198718832,0.5463292906427182
-1.2891645853266857e-08,9.309372993036422e-06,-0.004512173034018,0.5211319080370614
2.3658222968542312e-08,-4.159981130007772e-06,-0.0050780754611195,0.2963930319063816
-6.458454215874099e-09,9.987050480164685e-06,-0.0070168939123396,0.3162347661596738
4.742558773347074e-09,4.515124320891546e-06,-0.0066976943550424,0.2524029356501034
-1.9188715602619025e-08,1.760447258065173e-05,-0.0069094703125467,0.4775780846648393
-9.321154995344824e-09,1.621279030237485e-05,-0.0068025044275886,0.3155647274763001
-2.9297224722366353e-09,6.1883470037554696e-06,-0.0036118015568516,1.0296809651531866
-1.5581565525818192e-08,1.4704068878500704e-05,-0.0066094859773855,0.2926433221113231
1.6179937389892982e-09,6.103397436452163e-06,-0.0066833080997974,0.2473371213740126
-9.582602711333266e-09,1.4630959641714902e-05,-0.0070016044293339,0.4432759010770275
-1.5789494020297965e-08,1.3314909167092956e-05,-0.0050147542805451,0.3317432364610915
-2.172454216520236e-09,8.991334690455766e-06,-0.006565485631242,0.2415635296265383
-1.008491008818142e-08,1.4883955203822048e-05,-0.006784528561985,0.74007093980102
-8.772892875567504e-09,8.752532539549226e-06,-0.0056584045185908,0.6964514715681053
3.3005612687375674e-09,4.929445694079604e-06,-0.0047179376973189,1.348028558799702
3.716429195581878e-08,-1.0234697947258369e-05,-0.0057688472325586,0.0047903823198158
-5.665748536998194e-09,1.397676179637486e-05,-0.007643859843404,2.038564918709614
3.74271724723485e-10,7.4008500822175805e-06,-0.0057506180193027,0.5693757106685549
-8.427510023167883e-09,8.984556897906337e-06,-0.0068102150071396,1.905165410233138
3.250213535665655e-08,-1.2973034455738006e-05,-0.0033925252712504,0.188655616657142
-1.3294585125466849e-08,8.765723341390118e-06,-0.003450341535108,0.3532381891635651
1.7758698400704986e-08,-2.3502504351569087e-06,-0.0053313613585479,0.0025620154614758
1.5790934337900353e-08,1.2688637143210002e-06,-0.0065479609324934,0.0724852554957022
-5.606799469148881e-10,7.82357415163304e-06,-0.0062780137428029,-0.712113590026977
-1.6575203432012131e-09,1.0000298556134268e-05,-0.0072820608503596,0.0182956082105187
-1.417067130304872e-08,2.1244085484872777e-05,-0.0084913885925332,-0.7784902981906636
-1.1193746751911828e-08,1.0146933903719338e-05,-0.0049537474257189,0.1280746632308265
-1.6047298392039932e-08,1.4966695425519408e-05,-0.0068057421227507,0.0645972862736442
-2.985778287235944e-07,0.000159241532506,-0.0213644527012866,0.2741843577666344
-8.21275695861441e-08,4.8769326747203554e-05,-0.0109081176466253,0.5603092927509677
-2.3088103498218124e-08,1.736626137577003e-05,-0.0054297234987603,0.3340375909691013
1.1748184980397982e-08,2.532754710737884e-06,-0.0068626712689718,0.0832061055910001
2.254162213361816e-08,-2.515874069716506e-06,-0.0064259864398213,0.0744670388041938
-1.7663873230389565e-08,1.531428797077272e-05,-0.0078850489944495,0.7200890961975108
4.9104896200028555e-09,8.064279084796925e-06,-0.0068686170793155,0.943646852424466
3.5790628931113494e-08,-6.169369002615872e-06,-0.0078441629951842,0.021145589429804
-4.625728688978371e-09,1.6233176592717058e-05,-0.0095689339160944,2.0619832737685497
-1.2375922232079417e-08,1.799422385895489e-05,-0.0085895880828937,0.6562614684722495
-1.3705366841421096e-08,1.5282520598236538e-05,-0.009031109702281,1.8274449112562705
2.36642959959738e-08,-5.061301867777331e-06,-0.0059313432934164,0.0661738116034641
-2.8276507623086946e-08,1.9652159002023097e-05,-0.0055248430725243,0.3474139942056841
6.2745573181643985e-09,4.111747499258023e-06,-0.0064711488311319,-0.007172701735016
2.3874538013224367e-08,-1.0348261847425989e-07,-0.0082368384609281,0.1078062650042467
-2.688045119825233e-09,1.2298443680447411e-05,-0.0083812188626282,-0.7343173908204585
-1.3490051964382133e-08,1.611354899200279e-05,-0.0083577111826507,0.0099427689364295
-2.7137529778897832e-08,3.150674093921335e-05,-0.0105039090880263,-0.9560544101413672
-2.959013034598001e-09,6.852631508902363e-06,-0.0053370103132375,0.2129476963775598
-2.2419011473592288e-08,2.1367003310860907e-05,-0.0094494075235605,0.1131460892628471
-3.563040129002165e-07,0.000191634340864,-0.0259055817061065,0.3336628009629206
-1.9890741742954346e-07,0.0001081877440133,-0.0178502709916726,0.5893631962267057
-2.785014637719179e-08,2.2281506154379432e-05,-0.0069485788741561,0.2882763088130736
-1.5106775830275863e-09,1.1259531735197116e-05,-0.0089935941432117,0.1155451954409519
2.5315684437643423e-08,6.117179810471995e-07,-0.0083933876699726,0.108242950119488
-2.1401236560691927e-08,1.984764868867561e-05,-0.0098698402610608,0.6757814874407861
-7.673874868885378e-10,1.1702789071699192e-05,-0.0079501096578771,0.7430054765125209
1.4634953447306186e-08,-3.172875122500912e-06,-0.0030405023437531,0.0059980809178693
-2.6837282622620692e-09,6.464977003890905e-06,-0.0037071178433448,0.9264943478132424
-2.762618994703125e-09,5.519356530699349e-06,-0.0032185929801736,0.277738820356521
-6.0904193416227515e-09,5.618143857848856e-06,-0.0035164350486621,0.8594024749307336
1.3569058645726777e-08,-5.399867493352647e-06,-0.0017095922321136,0.0566169625619394
-6.126890913975236e-09,4.15793857867136e-06,-0.0018245973658433,0.1657878164154441
6.0489858677570404e-09,-2.0485328255936966e-07,-0.002618722093876,-0.000400173394357
5.732530763929235e-09,1.5389479849164043e-06,-0.0033071091633502,0.0373116057003432
8.418099550766556e-11,3.669166030673132e-06,-0.0031490864417551,-0.3251863793421123
-2.0099938142183227e-09,5.208734424027852e-06,-0.0035314939124752,0.0074807969919001
-8.212066200370913e-09,1.060333360728811e-05,-0.0041116028339646,-0.3864805935995243
-3.718225662472425e-09,3.844111242124901e-06,-0.0023494062525655,0.0780102469139577
-8.579430209689672e-09,7.706698064778823e-06,-0.0034435116779044,0.0336124489368333
-1.451013795640862e-07,7.770689399189717e-05,-0.0104672814843736,0.1346427132585729
-4.491235176713248e-08,2.6167297481471435e-05,-0.00558936273337,0.265529273193335
-8.943122023929502e-09,6.977599481400047e-06,-0.0025020511669583,0.1375680441843513
2.091228634704123e-09,2.993014388552595e-06,-0.0035007921415162,0.0422583536727624
9.493285383386112e-09,-2.973682371067608e-07,-0.0032690732441399,0.0392975793575016
-8.859733336258038e-09,7.601117297927507e-06,-0.003877201460877,0.335806432558818
4.697080427896389e-10,4.416643051646005e-06,-0.0032986044013795,0.3961529581356707
3.3201027193131254e-08,-9.517388819769928e-06,-0.0050001479153942,0.0032651944026979
-4.2266086186515395e-09,1.1622585400550278e-05,-0.0066263068061647,1.7439236547504409
5.236181488399437e-10,6.33596356003352e-06,-0.0050710397312394,0.4802596914932086
-7.226346748577806e-09,7.68430504746642e-06,-0.0059557837425341,1.6299591027098683
2.7989579097750923e-08,-1.118136257812605e-05,-0.0030215501273309,0.1568596236925134
-1.117717255708268e-08,7.417614041616037e-06,-0.0030478038239067,0.2931292177584668
1.6872616637186866e-08,-2.774392004356585e-06,-0.0046441749588559,0.0034330032702551
1.5614678772202243e-08,1.350029692481769e-07,-0.0056779044256043,0.0635673459922062
-1.2795176029811728e-09,7.328950494711606e-06,-0.0056104860632146,-0.6310949216120907
-1.1399081678575838e-10,8.057420340490395e-06,-0.0063627239840975,0.0171633543772108
-1.1991994622785526e-08,1.84983374443098e-05,-0.0075300011119687,-0.6775233438313558
-1.1273599575031906e-08,9.822117464895788e-06,-0.0045339026638621,0.1032041752639867
-1.3860674485801186e-08,1.3184522493881388e-05,-0.0060663623112865,0.0586123845595302
-2.616279359823892e-07,0.0001394253500985,-0.018692840336109,0.2402992147433279
-6.933870125375937e-08,4.128764409146984e-05,-0.0094164180913809,0.4747960116534827
-1.9709890534713447e-08,1.4991040061650768e-05,-0.0047844340445303,0.2753334385157367
1.1917135278594062e-08,1.2172831108658857e-06,-0.0059007682639566,0.0710269224590809
2.036979429576036e-08,-2.751803083400617e-06,-0.0055443749539079,0.0640584786350612
-1.4828703247284464e-08,1.3052266684364809e-05,-0.0068706947132957,0.6095358349758019
5.4656012482440935e-09,6.405146138552104e-06,-0.0059673788633487,0.8068633149938045
3.169114715065592e-08,-5.537315637043656e-06,-0.0068819878096453,0.0161252991691093
-4.067316878764745e-09,1.428178235276183e-05,-0.0084150703476235,1.804448461474884
-1.1267056887539905e-08,1.603716941583178e-05,-0.0075822510549833,0.5709169358270416
-1.1907070600239449e-08,1.3355918472176988e-05,-0.0079273928157707,1.5969288833182869
2.0503656661396974e-08,-4.3046630999743485e-06,-0.005227812931239,0.0563937846279462
-2.4470818455804496e-08,1.7078374224572986e-05,-0.004836517933578,0.2982151551854328
5.144970449677544e-09,3.873729382042335e-06,-0.0057349076097494,-0.0070996046206408
2.1057095289656047e-08,-1.3771346152324784e-07,-0.0072296993878986,0.0921402396714354
-2.306366431170659e-09,1.080253452090396e-05,-0.0073712367996168,-0.6493437887161366
-1.1909958574918278e-08,1.4210061973218837e-05,-0.0073551872816171,0.0046209120728973
-2.3897965744585228e-08,2.7695424498746157e-05,-0.0092272759061389,-0.841753544496656
-2.5623139165986686e-09,6.03299844803562e-06,-0.0046973112117552,0.1835706337357496
-1.961748948955877e-08,1.8735400640087908e-05,-0.0082976419281248,0.0953215264796743
-3.129328628220432e-07,0.0001683067418148,-0.022758949957234,0.292644492199594
-1.745284206045028e-07,9.49426303848977e-05,-0.0156694865557318,0.5122898468256681
-2.4836703264737577e-08,1.9795453392450224e-05,-0.006135385586487,0.2459476960381718
-1.1114498210673671e-09,9.796702432951498e-06,-0.0078942907514898,0.0976715076543627
2.2324355586356148e-08,5.031496178586892e-07,-0.0073757728495558,0.0943410395749861
-1.8755203612386143e-08,1.7404859183889343e-05,-0.0086656998366707,0.5893996409854344
-5.676722763854093e-10,1.0245887421142365e-05,-0.0069848336952383,0.6465877269420462
7.3459626159788635e-09,3.924882542305497e-07,-0.0030564729662889,-0.0571792162150146
-6.732715633692961e-09,6.221685205652903e-06,-0.0037176606294626,1.199427057537226
-4.528596377004686e-09,6.936151870632911e-06,-0.0033964829779401,1.0216652763466718
-4.4647206953973695e-09,5.349015045968301e-06,-0.0039073093889975,1.013913439396812
1.0198755981716072e-08,-1.7871026918570075e-06,-0.0028336016036553,0.0379709289603177
-8.716704418567035e-09,5.678835055520894e-06,-0.0029630216561075,0.1113446735106417
2.421963698457699e-08,-6.993825112004844e-06,-0.0029518548490635,-0.0634218234366122
-9.06572790340124e-09,9.684271980663844e-06,-0.005347705647439,-0.0307871145644077
4.421302213231115e-10,5.257520928392268e-06,-0.0050629639547687,-0.0779637205589187
-1.0359239983966924e-08,1.0657909495546908e-05,-0.0047316762001557,0.0851704344342548
-3.980762266103933e-09,1.03016731715158e-05,-0.0046090062858161,-0.0293805613905479
-3.2755347698491166e-09,5.787565500559218e-06,-0.0031603018145377,0.4940842434602079
-1.3956179403562072e-08,1.2050407771570934e-05,-0.0050041451605283,-0.0819249478009074
-1.7035834178249316e-09,6.337779157354562e-06,-0.0051289679350584,-0.0790529678738478
-3.981116470473079e-09,9.495459979669405e-06,-0.0050780739428319,0.1132550100122081
-1.1047792082100517e-08,9.22932061592022e-06,-0.0034678305144651,-0.0327913704499686
-1.1187895054831641e-10,4.117709739848152e-06,-0.0039406853385446,-0.1102693088355915
-5.2014677232422564e-09,9.468703117446906e-06,-0.0046686357483689,0.275249875543343
-5.508960294463355e-09,5.950049195528769e-06,-0.0040386238502633,0.1436676778983896
4.037963631622325e-09,2.581028298832553e-06,-0.003166985770946,0.5557496470329133
6.3510842343603635e-09,2.182876258101305e-06,-0.0040840437231752,-0.0821606523857171
-4.256888619380561e-09,4.498830304733303e-06,-0.0040384133074524,1.6970300368694171
-8.794039291022998e-09,9.8404551867685e-06,-0.0042022772322329,1.396565104714003
-2.2389646444634797e-09,3.980382073753349e-06,-0.0042652163752618,1.334524646171944
1.2470448366259998e-08,-1.972839250029351e-06,-0.0035182939086991,0.1177497543642279
-9.327390567484e-09,6.133328608786463e-06,-0.003646024123184,0.145030480608423
3.325096792736687e-08,-1.0855660489769594e-05,-0.0034223722381782,-0.0797175991754442
-6.738219166507568e-09,9.268503360701833e-06,-0.0063484302007186,-0.039353317215977
4.0770667952827475e-09,4.159308287565722e-06,-0.0060159221832836,-0.0962736688623489
-1.5034434207765635e-08,1.4420021559185854e-05,-0.0059591888539421,0.1150851825050349
-9.835436687311017e-09,1.5910763195625677e-05,-0.0061625292362881,-0.0458655378241097
1.708711983259467e-09,3.347509594217472e-06,-0.0031530803313145,0.6525996478756695
-1.6677871152330082e-08,1.4620644156967156e-05,-0.0062394959371673,-0.0937595309935683
4.180860625421706e-09,3.9748906791026845e-06,-0.0058623663726582,-0.1037847718862406
-8.070295288811135e-09,1.3545951680653684e-05,-0.006366970936176,0.0937473183779388
-1.1963582514509398e-08,1.0602767452491322e-05,-0.0043090559716963,-0.0247373762397031
-1.385994874425478e-09,7.528407862222863e-06,-0.0058042578110488,-0.1116503460790616
-9.376567232065007e-09,1.3197261734262113e-05,-0.0059251450740116,0.3825272229833107
-5.9328112355698635e-09,6.667512481076281e-06,-0.0049459108745518,0.2709004788694205
6.416344984271528e-09,2.6663985258572605e-06,-0.0039891690342022,0.9005572024002735
8.677574991899917e-09,4.504872834321105e-06,-0.0062335311709547,-0.0985589035688807
-9.555904067807651e-09,1.1625028331420309e-05,-0.0071024411094327,1.5801176506355614
-1.3118527014114644e-08,1.587397491860668e-05,-0.0066868099852722,1.4358501656670923
-6.829163012866957e-09,1.067420196487756e-05,-0.0072529172851996,1.4038824412589443
1.91510572964562e-08,-3.619754413968264e-06,-0.0048700714214778,-0.0921844858865713
-2.4272256965987885e-08,1.73469630367874e-05,-0.0062418232442112,0.1208665949632925
4.309388257350832e-08,-1.2598915769990173e-05,-0.0052162838775671,-0.0957578217763033
4.131183173328168e-10,8.796012134215658e-06,-0.008636775014059,-0.0521665723748911
1.5668336406093886e-08,2.2225102996875634e-06,-0.0083007937414256,-0.1289631453856696
-2.4743801674276256e-08,2.356137990577878e-05,-0.0090873085997653,0.1066691044220924
-1.0520024934988702e-08,2.0721286845802523e-05,-0.0085597161792564,-0.0389177712127628
-9.505740560057866e-09,1.3161045237672384e-05,-0.0060395320097903,0.6473814295277143
-2.173388032068917e-08,2.0929272979617225e-05,-0.0091236201433695,-0.1195529698713396
5.0250207092413605e-09,6.261861370627351e-06,-0.008229634800755,-0.1406461397060555
2.507123005362398e-09,1.2766491864699792e-05,-0.0087437041754619,0.1215655138277905
-2.9439197129717405e-08,2.322418748922604e-05,-0.0070284650450657,-0.0807110536469573
-5.949617687406317e-09,1.1775707179029204e-05,-0.0078317838327832,-0.1609846859059718
-9.762288948600844e-09,1.906987570809705e-05,-0.0087639969329243,0.238042420982048
-1.4396014602624518e-08,1.4975472016010016e-05,-0.0077162605735741,0.0523859813487591
9.357155941677383e-09,5.538137617795675e-06,-0.0061527415302641,0.585026814068173
1.0562887453602345e-08,4.017968852854104e-06,-0.0061215313201408,0.1656862626391053
-1.2366353484913284e-08,1.629457880552965e-05,-0.0070935161578992,1.462162963459147
1.1693325641104481e-08,6.807475171344279e-07,-0.0044858749834104,1.4548087888740668
-9.80169738103454e-09,9.013681408952445e-06,-0.0054004306375575,1.0403163918862672
3.150740171816672e-08,-1.2574447215831714e-05,-0.0030539473625998,0.0561487817569334
-5.009576420152794e-08,3.382014028818056e-05,-0.0080136475116184,-0.0201691684047821
2.9908307206669733e-08,-1.3077243323737222e-05,-0.0042923408196802,-0.034729630012642
4.0174627427166925e-08,-1.2379818684901418e-05,-0.0054538444747985,-0.0274412667437016
3.089619082867265e-08,-6.3983651827096575e-06,-0.0060442498851617,-0.0172335728110452
-3.5549072947049283e-09,1.2391268583990611e-05,-0.0075337417161888,0.0653953323838754
-3.066992706457708e-08,2.334872231644715e-05,-0.0057713633745433,-0.6426381560822229
-3.0131905850147594e-09,6.23942516774653e-06,-0.0041632492090876,0.5498355000267164
-1.3131222997841974e-08,1.5317436439121757e-05,-0.0068990672090105,0.0201973323730207
-1.449403785252433e-08,1.1484249998398196e-05,-0.0062783271202873,0.2001866788607893
6.086446902031639e-09,7.046837354418578e-06,-0.0068732739017731,0.0829194229420366
-1.854918533896283e-08,1.2916988506963145e-05,-0.0042162601226428,0.1587136182573059
9.135165880618787e-10,7.481134433607614e-06,-0.005963253242638,0.0620414204121519
9.718163385130651e-09,3.3848721259222003e-06,-0.0060654463713059,0.0378768069172247
-9.620457618904462e-09,1.4499749925054628e-05,-0.0072188472143672,0.1428346474265985
-2.2609228598202582e-09,7.924820039328142e-06,-0.0049678569437927,1.0456739181103862
1.2589675579963232e-08,3.5917685154599367e-06,-0.0064799309180276,0.1850088028674689
-6.8771733889031545e-09,1.3375378266312748e-05,-0.006986507083859,1.7873093201320278
1.3567918122348033e-08,-4.4471258653366885e-07,-0.0044995803751084,1.655858149145501
-7.52003817703947e-09,7.0194052159578046e-06,-0.0050195045603908,1.1236898378111644
2.7260969315633303e-08,-9.73564946684249e-06,-0.0037002352422071,0.0727909717080748
-5.123132273965325e-08,3.501099124825213e-05,-0.0084172729036058,-0.0123235109126225
3.523135004624046e-08,-1.6798566716748627e-05,-0.003946412809395,-0.0418206835532471
4.3273735383024466e-08,-1.542338291642752e-05,-0.005065335957029,-0.0382083328610688
4.184930263168543e-08,-1.2690060658164129e-05,-0.0054763254395402,-0.0275840076194092
1.1064421934214865e-08,5.312475722885068e-06,-0.0071378706495437,0.0640681304264274
-5.074589689656844e-08,3.5485102529006054e-05,-0.0074725007970038,-0.7110309097388117
-5.713841619876721e-09,8.056409031686926e-06,-0.0045207739730524,0.5829344422091105
-9.124571986873777e-09,1.3391569980703013e-05,-0.0068884541200964,0.0260908903696642
-1.4184050657639857e-08,1.0987977238752033e-05,-0.0062485951478481,0.1645166471493109
1.7595597090469542e-08,1.2033517675646976e-06,-0.0065070146821299,0.0741065173301426
-2.8997112502095413e-08,1.9581764004612143e-05,-0.0053527898088828,0.1589163645473293
-8.755498028944181e-10,9.701738355749956e-06,-0.0067393271134622,0.05882739693947
1.3391283748553915e-08,2.0168550044497024e-06,-0.0063114186272839,0.0423619262323383
-8.287124885521319e-09,1.3894432515107369e-05,-0.0072488146730339,0.1666634681699679
-1.0972893704774831e-09,7.972010115153694e-06,-0.005252072570697,1.1905216721664391
1.3493201723459031e-08,7.640724508881508e-06,-0.009012720227149,0.2245861009368162
-1.4560931062931148e-08,2.283059671132341e-05,-0.0101909023283825,1.43809079166981
8.0610971556614e-09,7.200602863589393e-06,-0.0071843567544308,1.5825866022138262
-1.606176982201847e-08,1.632427252321302e-05,-0.008553806863733,1.1558943575899263
6.06104789691031e-08,-2.720024665059384e-05,-0.002639306307282,0.0347451365561283
-7.332169338347684e-08,5.038595039419391e-05,-0.011714995271411,0.0024536752112644
4.7383721701755385e-08,-2.0868332832557404e-05,-0.0055270430345953,-0.052720563359023
5.4067571062912946e-08,-1.654050103419049e-05,-0.0074917378384048,-0.03237476107986
4.8232565941219725e-08,-1.1249655795131376e-05,-0.0081300123007985,-0.0193819870472387
-9.237883347168465e-09,1.7894654197436743e-05,-0.0099520020984569,0.0817512777996788
-3.3094438442177846e-08,2.733135486996888e-05,-0.0074019714141783,-0.9265652257349212
-6.996476597793775e-09,1.0998509318722897e-05,-0.0062674042996881,0.7139841817991129
-1.0795265669490936e-08,1.8507853837698587e-05,-0.009829980109519,0.0478356381749895
-1.6018667947648172e-08,1.480975530998574e-05,-0.0089255797622087,0.2241109804422986
1.5392655040169863e-08,6.905738535115067e-06,-0.0094168507549414,0.1228993531346476
-3.4754786040070376e-08,2.5481629178259235e-05,-0.0072883457607292,0.2253434541240112
-1.5140178000194735e-09,1.3979221977433731e-05,-0.0093038328674863,0.0965491097419815
1.857904233536364e-08,4.394514064405569e-06,-0.0089371355579458,0.0743389793964383
-6.102506722172052e-09,1.8390575035387435e-05,-0.0103711932775218,0.0996847147198508
-5.667121893215975e-09,1.47072903139539e-05,-0.0077983236799672,1.0956442967436355
1.3263888456627302e-08,9.72639820899386e-06,-0.0102657346150046,0.3685010289416484
-1.4906118754153398e-08,2.555954001911653e-05,-0.0119400576341157,1.9796429558874635
1.4130406695192412e-08,5.973844357590354e-06,-0.0082916170126377,2.114487258247156
-2.04316595034108e-08,2.058086617393686e-05,-0.0104765907398179,1.6117486495122906
7.071904225360355e-08,-3.159308366590236e-05,-0.0030175420809434,0.1678457736726907
-7.38340823272991e-08,5.0149465050158495e-05,-0.0118666946725172,0.0974577346151994
4.666265762676147e-08,-1.8809912843087417e-05,-0.0072099246718362,0.0626399000095999
5.4433901821705016e-08,-1.4076690772381692e-05,-0.009346094176167,0.0840203746571486
