,a,b,c
0,0.0010499262588615,-0.8429482843342468,53.50178893639168
1,0.0005441850796123,-0.7083740536861886,304.4869817275841
2,0.0010702496291914,-0.7045847078311647,275.322552332093
3,0.0004622804259154,-0.728695920605896,278.703664654323
4,0.000748781199426,-0.7649714341886582,81.31503228030734
5,0.0003779854999136,-0.5625675701530559,78.6598436497718
6,0.0014528284260551,-1.0968425910834627,56.31592887907959
7,0.0009953518434049,-1.0171030582577076,48.054173496279134
8,0.0012219834942709,-1.1339580043645294,42.53259705604664
9,0.0011760212465528,-0.9030715444015088,70.52895028745662
10,0.0016732910009454,-0.9460544400178184,49.73030490764156
11,0.0008575656845957,-0.6054179487432108,156.6852139578561
12,0.0009835770580964,-0.8593008508015523,41.540152525894136
13,0.00119057261021,-1.0956561588527984,40.61599276299852
14,0.0015615600075008,-1.0525004894732457,76.29531683678128
15,0.000736297703974,-0.5979018535847085,47.214084407181616
16,0.0009723128742189,-0.8890756205973391,35.25332675367458
17,0.0015389420996019,-0.9842410338178338,110.48970438605176
18,0.0005764420379088,-0.77174499276934,92.16026826040093
19,0.0010176587449812,-0.7610801805694702,179.8769647507982
20,0.0011054031564835,-0.8692508714539464,50.25312709187751
21,0.0005019743993165,-0.7200769557957205,356.22295318960886
22,0.0010051576773967,-0.6711295238644153,308.76261241321305
23,0.0004455070726149,-0.7372431297722091,306.9349674844663
24,0.0008085838754536,-0.7867135597315412,95.249454970937
25,0.0003866897687034,-0.5863524351251115,82.02036599946656
26,0.0014134008506446,-1.116397314556837,56.7416196635604
27,0.0010046861499205,-1.0566017709880504,48.92539565845756
28,0.0012168526932665,-1.1730974546657975,43.63795851425953
29,0.001197590904995,-0.907087928721044,72.68774408439764
30,0.0018410430443412,-1.0048105611079343,48.74569313637982
31,0.0007628947776683,-0.5594174653312914,170.04240398479533
32,0.0010392585936728,-0.9001345014999094,42.85124455477988
33,0.001154210588779,-1.120352523313696,41.18511021072095
34,0.0015610693187899,-1.037031019734441,70.12392834243569
35,0.0007914903060785,-0.6348189719306738,49.66200599215397
36,0.0012810359748499,-1.0505354227873127,38.81397202783458
37,0.0015517059307811,-0.9935588663359624,119.04355158256686
38,0.0005740787622838,-0.8014746658609397,111.33687178985166
39,0.001103659517105,-0.8152131445178481,224.493216910278
40,0.0011370391495045,-0.8760838575954331,53.15785619493988
41,0.0008599963487935,-0.8326800056501736,250.2567558586948
42,0.0012998262722854,-0.7885286490054582,235.93596692309583
43,0.000698555410453,-0.783332801361746,238.95590026308935
44,0.0006742126493472,-0.7290537341993423,61.71821004830365
45,0.0005721848543385,-0.561332159902906,67.1203023173452
46,0.0015790456568152,-1.1445535164000251,58.493107401253965
47,0.0012396531965225,-1.1305839689751798,53.39268224311789
48,0.001495417276587,-1.247075586691588,48.23099085219978
49,0.0013730944999233,-0.9646340351592952,65.31352720441856
50,0.0017477920836593,-0.949200853752558,50.167601959533
51,0.0008463553047037,-0.5787636619379373,134.5585603904474
52,0.0011441406464461,-0.921503170827648,42.89808474155959
53,0.0011746063407839,-1.1044584704628706,42.50034160987189
54,0.0017900274492934,-1.1574887213170084,72.00100580338062
55,0.000925927893404,-0.6155269591253245,41.93525315931381
56,0.0011543184196611,-0.9577261193038108,37.66070808438896
57,0.0018266231260744,-1.0650440135801442,83.95507558504626
58,0.0007535439418054,-0.7843684752762042,65.49065638839876
59,0.0011191448372821,-0.7842756881466368,134.33578393770495
60,0.0010480304273358,-0.843806087718532,53.28840798009038
61,0.0005436569152739,-0.7095785020136878,303.64271669719926
62,0.0010697384894492,-0.7061074782429013,274.4592298879373
63,0.0004618896250783,-0.7295130945781015,277.9049630087609
64,0.0007482345022683,-0.7659825597226706,81.08877917669021
65,0.0003779692212894,-0.5636379441651771,78.35220077026827
66,0.0014532486841637,-1.0988288022228083,56.41240533886015
67,0.0009960470176656,-1.0186716602956365,48.1613847820994
68,0.0012217732484833,-1.1351761933596602,42.618096981617846
69,0.0011792813977025,-0.9053065362714932,70.39906413731566
70,0.0016749227621681,-0.9477583313871726,49.61773231170513
71,0.000855560448686,-0.6053990086065062,155.96797990422
72,0.0009850323908278,-0.8610894076676394,41.60587381061833
73,0.0011904533161051,-1.096692764629164,40.71437170582861
74,0.0015606278869917,-1.0529634966754342,76.00852693486202
75,0.0007364010880784,-0.5989376512174667,47.05444711854224
76,0.0009819385687582,-0.8935857536845067,35.35157133713361
77,0.0015403458784946,-0.9856586055527364,110.22831411515077
78,0.0005786339637155,-0.7728283197378668,91.88645656338169
79,0.0010182780355767,-0.7617655448937783,179.30991691207427
80,0.0011110086951422,-0.8749199158959416,50.25281756615644
81,0.0004951388294373,-0.7190186862705426,353.9654399758334
82,0.0010045410107223,-0.6738580780588231,306.9297937199075
83,0.0004463153870649,-0.7390851957286136,305.1858087084988
84,0.0008066091653234,-0.7880649331010774,94.72432878670352
85,0.0003894675690153,-0.5890574167877807,81.4705620576454
86,0.0014137258438943,-1.119792253586005,56.89480904195305
87,0.0010078654101457,-1.0602692804119194,49.14226717719088
88,0.0012127031888631,-1.1735347185467282,43.76170682254932
89,0.0012010137075656,-0.9100096685011856,72.23179560445308
90,0.001848426149372,-1.0106687251956048,48.87072243149048
91,0.0007586660175026,-0.559256256125448,168.56046125167265
92,0.0010412275116252,-0.9029101429990408,42.93000711429876
93,0.0011491880610016,-1.1200419901926009,41.28416814930316
94,0.0015620691814353,-1.039412902947329,69.77255972760656
95,0.0007922865784775,-0.6367242342589896,49.25675925931083
96,0.0012890515097983,-1.0555690702697489,39.04506414642887
97,0.0015552626039565,-0.9962499022712406,118.44319611434288
98,0.0005770916402482,-0.8027426594465734,110.72157323983105
99,0.0011051054159544,-0.8165360889276854,223.1264783331948
100,0.0015146982871316,-1.312253308060377,12.617707612860045
101,0.0016902106134228,-1.119926495393677,314.11222535479504
102,0.0011778185064618,-0.8955863115924806,88.38223558952258
103,0.0005407071527688,-0.918114524414567,290.85619999505025
104,0.0006981699806354,-0.8901725207179214,39.57672474741798
105,0.0002485262528312,-0.3847755821865128,50.4502989149858
106,0.0011146281722635,-1.0248822737576573,5.999495272749768
107,0.0015110406619707,-1.1915701570731982,16.24149851198179
108,0.0011640771464459,-0.9663359244872022,-110.58811616786268
109,0.00141405281688,-1.1106319784785468,2.2828001927373407
110,0.0021111036984159,-1.1569121616450744,-125.175373485201
111,0.0006396203221333,-0.6423391631097464,16.31279936519046
112,0.0009816681437795,-0.8745446045585594,4.877612909173602
113,-0.0030890209294232,0.8564010013548502,-85.61046548625107
114,0.0007116625765554,-0.7691082418841548,60.67182087022991
115,0.0007660390768979,-0.5819878786292092,44.37608407708238
116,0.0013718077161065,-1.1951688635353372,16.632373514211572
117,0.0014862102027078,-1.2479858661429624,18.65475956120463
118,0.0007310604263333,-0.9756234078195296,104.03165707734247
119,0.0016591288951728,-1.1197499628982723,147.8302277932559
120,0.0016365305431285,-1.3042094316583013,11.822169942852367
121,0.0017161970232674,-1.1530719167847598,256.34219830830983
122,0.0014157692303619,-0.9607938547249244,78.76601694159466
123,0.000794291155632,-0.9484784864741588,222.4742022245363
124,0.0009564873342607,-0.9543435788399296,14.322015397210295
125,0.0005544997559037,-0.4341517657362483,36.11961644498688
126,0.0009378505466399,-0.8661702506899516,0.7826367755086637
127,0.0015905940399997,-1.244364636758558,19.567294360906136
128,0.0013553942209061,-1.0221974036926944,-92.44062408122272
129,0.0011088112979481,-0.9228535007706528,-2.152738449999837
130,0.0021080353783844,-1.0651110160611874,-126.43906162134545
131,0.0006576263865828,-0.639930632246577,25.819763466028235
132,0.0011630078181993,-0.9777017419029732,8.393178464938586
133,-0.0027696976731295,0.7717511759190658,-81.4307249268613
134,0.0001446117359384,-0.4288487532416793,22.42854797784713
135,0.0009108542666482,-0.6155037247069186,28.80343257150292
