a,b,c,d
8.363715485737444e-07,0.000452248724812,0.2577434689884911,0.4348682920205013
-1.1607029635207766e-06,0.0013947839503575,0.1491835836389625,261.16849634345607
-3.09051100821911e-06,0.0024666322496904,0.1420322093786277,230.8272746100805
-1.050909606004069e-07,0.0007511536537642,0.2017427675514258,232.93628953046107
2.6762384682799123e-06,-0.0006747533515714,0.4260645191486595,26.280621253373887
-1.947481382622791e-06,0.0014347826522183,0.2959735932724804,43.0561044760089
1.9722455502080294e-07,0.0013171762937497,-0.0778083686862909,2.47528061587853
-1.458644171670187e-06,0.0018816277386833,-0.1510444324681981,1.9876019981803688
6.794503166762667e-07,0.0009705422672765,-0.1135534935619835,2.2298703312162758
-5.890522656315511e-07,0.0016316092869507,-0.0113169440675426,34.921652006562404
-6.660504781041965e-07,0.0020489676591675,0.0044664577799149,1.164606151951709
-1.5505220831713018e-06,0.0017080678434021,0.2825475442353102,110.52604001774333
-2.231644111949649e-06,0.0021989514237615,-0.0224142278094225,6.2643353890078375
1.4729074153674304e-06,0.0005328089096084,-0.0549837814804667,0.5631742454988098
-1.20921087232162e-06,0.002225428752981,-0.140801117119008,28.987936314175133
-2.7028948854646018e-06,0.0022033203317024,0.207945798867546,2.5941233521195213
1.6489723200230344e-06,0.0002228410666436,0.1657442792289621,-5.199791935075306
-2.1712603739398872e-06,0.002553581991624,-0.0980997442349975,63.7940132012709
-1.852210817832045e-06,0.0016997728888262,0.097694797541778,45.857071303209736
-1.8390943354873457e-06,0.0018920159643073,0.1733904493034147,131.4151960545002
4.458411662078277e-07,0.0007175810160749,0.2024379212479524,-2.01269030085842
-1.225049175435089e-06,0.0013912354518186,0.1309076917884981,313.4163881837597
-3.669025082864152e-06,0.0027103017770546,0.1373232867651883,265.80203109018555
-2.410900810101424e-07,0.0008214844688169,0.1849159656664121,261.9971119376965
2.33413067762811e-06,-0.000435990472523,0.3882627195013468,41.22246769943136
-2.1641853176213037e-06,0.0015549495688339,0.2660886553517315,47.1926772655993
7.76896631804469e-07,0.0009594178392625,-0.04586893522594,1.8732896458688408
-1.118059829607887e-06,0.0016776532112481,-0.1503980054961087,2.146117943911987
1.4620650210517283e-06,0.0004847289255549,-0.0729488198503784,1.4956738342169882
-1.0345603360661926e-06,0.0018782591297809,-0.0381117532336325,38.34981524266947
-1.5186493773633458e-06,0.0026602559245404,-0.106025148271744,2.1701464100082397
-4.761871774672244e-07,0.0010247226016858,0.4153323885503261,122.02107694207264
-2.606692178552805e-06,0.0024440314894448,-0.0800471041105512,8.722603285658469
2.403666864325693e-06,-1.9387036570117644e-05,-0.0017783066276744,-0.430292454208667
-1.697975090086956e-06,0.002469672221114,-0.1494990511497693,24.0267248565526
-2.641110735224217e-06,0.0022093138695101,0.1857084862995538,5.178656947867708
1.809327614288314e-06,0.0004287786411599,0.0250793907461577,-1.58042625944016
-2.8305361658986783e-06,0.0029037921776897,-0.1462818348194809,74.05273042372079
-2.3501926529334582e-06,0.0019836315178421,0.0314354350357588,66.90006627649262
-1.648605599147146e-06,0.0018602457460243,0.1432586814861987,176.32776742056706
1.213680023481878e-06,0.0003395066424786,0.2537727382278198,-0.5904347859031454
-7.85616733445238e-07,0.0014895925045387,0.0589147000127875,205.64255682576228
-3.27680796408103e-06,0.0028048874322901,0.0387546645081805,191.5602411893862
-7.82338827054474e-08,0.0009826292526945,0.1399789360106123,192.7964662746512
3.868881660484824e-06,-0.0013688425694762,0.5335590118387362,4.062486983317783
-2.555765839872771e-06,0.0019832023778828,0.2358143851238807,32.580171712050024
7.062623555986747e-07,0.001199553678773,-0.1067681518451153,3.6450994231789786
8.013278396390433e-08,0.0012344060787495,-0.1452890676661309,3.0724652426008743
2.607330648829453e-06,0.0001224469143369,-0.074441918715395,2.601061168013738
-9.373992970740376e-07,0.0020619976217916,-0.1225567427142249,30.48998949988801
-1.0684228168855725e-06,0.0023911540657295,-0.0540610248733783,2.68535594687568
-1.002386245119169e-06,0.0014528144591975,0.3230722127345233,87.35874461963692
-1.7424405800436915e-06,0.0021551821416837,-0.0788296511980841,6.742832887304884
2.8335306128113302e-06,-0.0001625360446024,0.0066792385185189,-0.2563318061157293
1.6347684783646346e-07,0.001769110205785,-0.1757870170920135,22.095517888228795
-3.4589004287433056e-06,0.0028625695327753,0.1027097403489112,-0.7917211563521576
1.7732701624861846e-06,0.0004060452601413,0.072265070768315,-2.810219479347027
-1.894756423537786e-06,0.002761153192801,-0.1937399928614555,36.90560120736732
-2.1254146538307594e-06,0.0021082285386169,0.0229974152545272,20.091172901160355
-4.977045016119064e-07,0.0013564335544985,0.2035180135674867,83.26424877152532
8.372340525308886e-07,0.0004501087362095,0.256584530526072,0.2283441749508866
-1.1504505865733703e-06,0.0013877156652181,0.1487211770950793,260.27827274625474
-3.080077933370617e-06,0.0024596464701632,0.1411551096788468,229.9145324713152
-9.962202840441137e-08,0.0007464761900469,0.2012498540251207,232.09436273855457
