,a,b,c,d
63,-9.650095503117505e-07,0.0010904204240271,-0.8308298082544564,281.1679079266493
64,2.59503427835206e-06,-0.0006480683490963,-0.5779201625597399,75.74568129087088
65,-1.9743841680745637e-06,0.0014403205950193,-0.7067217629282659,82.41739855443606
66,3.21935762392922e-06,-0.0002789820872881,-0.8655216289244929,49.78384437543724
67,-1.4321349908197334e-06,0.001855427855346,-1.1476365162443765,52.124370313711374
68,-1.2642090041481424e-08,0.0012293593791581,-1.136314621420599,42.65307992119971
69,-2.7440376013654344e-06,0.0026557580517512,-1.1041672195337608,76.04895541663208
70,-6.63694518454605e-07,0.0020320350225263,-0.9958563416775116,50.98425952763904
71,-1.5933567218961997e-06,0.0017128934533192,-0.7208697318520252,159.24865369903057
72,-2.20609766587998e-06,0.0021720612200579,-1.0209655351251774,46.148163184102415
73,-6.662416456304499e-07,0.0015489360992707,-1.1449753643345375,42.08614331535751
74,-1.1391978114172474e-06,0.0021735928741273,-1.1355212776014216,78.3541011268384
75,-2.6713920717735817e-06,0.0021737895648938,-0.7925337056110682,52.55476342871147
76,-5.628455077566485e-07,0.0012847872656261,-0.934375219287526,36.51045309698506
77,-9.802302731271892e-07,0.0020677756455529,-1.0566959927925013,112.24657890508271
78,-9.251319108560808e-07,0.0011337776070916,-0.8561371587613249,94.44646967355004
79,3.680172265818626e-07,0.0008202600418267,-0.7350953022435125,178.55218061599015
80,1.4802155344773027e-06,0.0003145532616332,-0.7676485489918734,47.20509824095961
81,-1.8968835682198204e-06,0.0016334012174428,-0.889834509726197,359.21447184056
82,-1.7017034958932695e-06,0.0019201718641216,-0.7971807041796297,310.4335503558372
83,-1.098763205087394e-06,0.0011619627401545,-0.8544447625485416,308.9010094395511
84,2.287084913232817e-06,-0.0004239962305618,-0.6223196576530032,90.01528942383113
85,-2.1399241714181727e-06,0.0015408905959173,-0.744137938535997,85.87660186958657
86,3.89803771072561e-06,-0.0006836804277166,-0.8373010655773194,48.86886609653021
87,-1.0712506726129334e-06,0.0016506905026409,-1.1567362282731422,52.10661835612776
88,7.86856841461514e-07,0.0007405342205059,-1.1026776530284723,41.58432656891474
89,-3.198726512998462e-06,0.0029221435552844,-1.1418217032920657,78.81787774137982
90,-1.5027835260639222e-06,0.0026570246873653,-1.1195755997627663,51.96490872754886
91,-5.04898630682149e-07,0.0010303354175659,-0.5958463122131636,169.6000324725872
92,-2.54959831402779e-06,0.0024130827609211,-1.0876797913763632,48.17955372148769
93,2.842012665205118e-07,0.0009962686790569,-1.0994458956848607,40.699006254929664
94,-1.5925969687469177e-06,0.0024189933786841,-1.154828563531607,73.05166906010159
95,-2.5997561656394576e-06,0.0021911301252054,-0.8251288281280403,54.60957945028507
96,-3.41795755032237e-07,0.0014729605915516,-1.0803390410543088,39.74881126876439
97,-1.657276700804861e-06,0.0024469888603173,-1.116352915544443,121.85547936539768
98,-1.4435455519823392e-06,0.0014433196181116,-0.9327350482983738,114.71613408234286
99,5.748765912194642e-07,0.000795783173194,-0.7748747241537819,221.9428246472029
100,5.755868779266926e-06,-0.0015823459625914,-0.8951249141154694,0.7665461116861396
101,-9.03838405008628e-07,0.0021765364193264,-1.185427755334513,315.9732015223957
102,4.6114981944178624e-08,0.0011530055364039,-0.892244350349076,88.28728603839753
103,-1.2950335253578876e-06,0.0013841894446639,-1.054080583626526,295.23504093443563
104,5.038409902513585e-06,-0.0020128331737183,-0.5250384442968012,29.20278959430156
105,-2.0632558214109414e-06,0.0013586965499368,-0.5342999392403401,54.6984808158386
106,2.775582139902255e-06,-0.0003788215630822,-0.8237355547556178,0.2846547438997768
107,2.465405691709499e-06,0.0001844867128643,-1.012901960834935,11.165302231326548
108,-9.602463379998485e-08,0.0012157448562788,-0.9732948406824472,-110.39040425120142
109,-2.6632525917946737e-07,0.001557353706039,-1.1299325970956042,2.831155934635813
110,-2.240588877766569e-06,0.0033166911027561,-1.3192878648411566,-120.56206805730528
111,-1.6918349472483385e-06,0.0015499412205163,-0.7649466098825055,19.796236746873543
112,-2.4913791611957947e-06,0.0023221975760969,-1.055095105056468,10.00728802519682
113,-4.62792420117264e-05,0.0246817509259218,-3.3110803746100395,42.45286197583415
114,-1.2729746379225304e-05,0.0075611216832376,-1.6916342526324375,86.88198758037237
115,-3.570200414193536e-06,0.0026870468497331,-0.8407206646760275,51.72701985532996
116,1.8039187146268176e-06,0.0004011782068344,-1.0644386911317838,12.918158895148173
117,3.5248233122286976e-06,-0.0004103816277127,-0.992541567689088,11.397254098958175
118,-2.742425945223559e-06,0.0023767071988589,-1.2225809756964754,111.62046312719588
119,7.542323361420245e-07,0.0012533012074099,-1.0650906691347135,146.27728599947477
120,4.485050911884336e-06,-0.0007767282833395,-0.9791773374356312,2.587584387727917
121,-5.70879759465015e-07,0.00202336870225,-1.1944436308525508,257.51762264450923
122,-1.572144194687197e-06,0.0022616884609247,-1.074727300608784,82.00301460169227
123,-1.705691941022991e-06,0.0019052438154267,-1.127559725254359,228.2415845902952
124,2.9454328092093363e-06,-0.0006283534719622,-0.7408877665811189,8.257457563077555
125,-3.5147778194577484e-06,0.0024456864478243,-0.6888680706826091,43.35643875612622
126,7.681310685292431e-07,0.0005245444066933,-0.8105037143696396,-0.7989220934952386
127,2.980059720214534e-06,-1.2878376289382489e-05,-1.0283994067827544,13.431440615706162
128,-3.177889431604797e-07,0.0015263860335379,-1.0452276016472837,-91.78630611066846
129,-1.6844728207843218e-06,0.0020151708884061,-1.0449274174293266,1.3155406976346795
130,-3.3987901546517207e-06,0.0039368129113219,-1.311421683202934,-119.44105443833968
131,-3.7392139473624297e-07,0.0008588212280994,-0.6670287537067074,26.589656428609988
132,-2.7941201834469358e-06,0.002666432267243,-1.1801919149308309,14.146188279697371
133,-4.449243761484034e-05,0.0239288669658088,-3.2348270883666013,41.68818022854108
134,-2.4851767993494533e-05,0.0135165331807988,-2.229858899312468,73.5975942951334
135,-3.4817919306882647e-06,0.002784292332995,-0.8678295387665682,35.97233791430704
136,-1.8308209948081358e-07,0.0014022429725889,-1.1224861487194886,14.371384194176834
137,3.142635360275925e-06,8.59515902014163e-05,-1.0494523535959135,13.571913678641938
138,-2.6727689943657785e-06,0.0024784366556725,-1.232738377230013,84.40546787086754
139,-9.453647464852113e-08,0.0014589420510163,-0.992323143601182,92.76834952693216
140,4.6058523585342605e-06,-0.001012848368602,-0.946199827168988,1.7300790911782764
141,-8.306304661864772e-07,0.0020195017141396,-1.1590167596024057,289.4144549366159
142,-9.169916113378252e-07,0.0017496279847466,-1.008242360243431,86.88656044922388
143,-1.9211648669692494e-06,0.001770290589215,-1.1018239570986323,268.5489880261847
144,4.252115637990404e-06,-0.0016951188318968,-0.5323177361230824,17.675085865777774
145,-1.896607815021767e-06,0.0012896781136685,-0.568176999287821,51.68921526881545
146,1.911178403313229e-06,-7.669879070038021e-05,-0.81608384140722,-0.2597715686031638
147,1.7909911902291342e-06,0.0004806232935346,-1.0336968054657056,11.735088580744693
148,-2.2206715355466145e-08,0.0011729758061079,-0.9873123882349796,-101.42186947338172
149,-6.228824844800585e-07,0.0016175735201368,-1.0997968274793406,2.1685562728623293
150,-2.502008873195294e-06,0.0032758836004382,-1.278920072840832,-120.89850335087338
151,-1.1908037125252235e-06,0.0012196288989458,-0.7365833954627183,24.45722124548838
152,-2.6780641533274974e-06,0.0024042960539036,-1.0749581415317504,10.52929876398338
153,-4.531220274905934e-05,0.0242650149625591,-3.268193331034298,41.95553616256412
154,-1.397977667316752e-05,0.0081451250324473,-1.74160408294333,82.80892098944574
155,-2.8568828867037155e-06,0.0022135484110292,-0.7858697853571832,43.050340741149256
156,6.763126314535128e-07,0.00092346512729,-1.0922616410459232,13.208705801602402
157,2.916219462134606e-06,-6.98876550309091e-05,-1.0232219048044389,12.311018315977847
158,-2.7489114464707143e-06,0.002364727855691,-1.2097063993251362,104.82730191511314
159,1.661206162628659e-07,0.001368552614543,-1.0277618027584712,123.59762703607991
160,5.8854087822135526e-06,-0.0016900327919722,-0.8833650131075743,0.6053273314165499
161,-7.535554271687062e-07,0.0020566385491176,-1.1713076204877506,308.3034051234342
162,9.84770339718111e-08,0.0011191211931312,-0.8970019415653183,84.96471451977575
163,-1.2786384526730643e-06,0.0013569615877987,-1.0520530598142632,288.10080740550865
164,4.9535412962598e-06,-0.0019767590281567,-0.5349145317504367,27.771369081140804
165,-1.970094749337292e-06,0.0013095532394303,-0.5390313992430966,51.85542634950438
166,2.979579531658949e-06,-0.0004908540620629,-0.8205291170707527,0.5693441987443939
167,2.7569039918740046e-06,2.1544249658722592e-05,-1.0024967863220575,11.136665894934357
168,-2.409483215171093e-07,0.0013031756759878,-0.992992749770312,-111.54888926312132
169,-1.1810704414472184e-08,0.0014229559938001,-1.1253451587472334,3.090580231150368
170,-2.1256128250879414e-06,0.0032731669719461,-1.3317442850142087,-119.72143231274065
171,-2.0348980553919205e-06,0.0017600462526716,-0.8050881899355391,18.351530232265663
172,-2.4413441062076657e-06,0.0023286526560389,-1.0731093234269191,10.389009944656925
173,-4.626160909060317e-05,0.0246538660739962,-3.3051939863972706,42.489962133705646
174,-1.2244200914302853e-05,0.0072911188148724,-1.6636843456507635,83.92318046626063
175,-3.5102076086279978e-06,0.0026660450806703,-0.8485708264247236,48.78064255021852
176,2.097338929640813e-06,0.0002228189333233,-1.0449147738874216,12.652038040744712
177,3.6133881896605047e-06,-0.0004905786520508,-0.979948448774846,11.277988702376176
178,-2.6088715276983976e-06,0.0022988324380736,-1.2133766934435055,107.72737950632752
179,9.367990684978128e-07,0.0011490297603936,-1.0574239193588355,142.7519254127159
180,4.500090755144015e-06,-0.0007852175192553,-0.9783603617572616,2.368357853090568
181,-5.67464593759226e-07,0.0020233235673512,-1.1948819113325475,256.40592321728207
182,-1.5781702316086663e-06,0.0022658095336086,-1.0757064960739935,81.0824588444676
183,-1.697827674895791e-06,0.0019007276178449,-1.1267854530776131,226.9443917849506
184,2.943110334663324e-06,-0.0006278919778259,-0.740501250796348,7.9197380835716995
185,-3.507330772869385e-06,0.0024455123880098,-0.6899970160056058,42.46180946858996
186,7.636300014546293e-07,0.0005300398877071,-0.8117107132774029,-1.0969077355732804
187,2.986918915537373e-06,-1.6497665908499215e-05,-1.0276075428766198,13.058618438458002
188,-3.059168973695847e-07,0.001521919115754,-1.045237849420428,-92.33937431257146
189,-1.6852733217831428e-06,0.0020176674793481,-1.0456580608371269,0.7132872916141584
190,-3.3915306245635435e-06,0.0039348016193515,-1.311417872397465,-119.60055020206104
191,-3.779093491473873e-07,0.0008626079212364,-0.6679343164135176,26.104497952065973
192,-2.7876313000163577e-06,0.0026635288486217,-1.1795943446682258,13.589431784004343
193,-4.4459415196485e-05,0.0239120140869941,-3.23328944828284,41.51655902662824
194,-2.4841979796130783e-05,0.0135127247753256,-2.229177621596925,72.85888434634305
195,-3.50529294568247e-06,0.0028004214801606,-0.8702874127854732,34.905611097281124
196,-1.7659217254779718e-07,0.0013995930304665,-1.122147243660062,13.850745433572763
197,3.172013899543913e-06,7.320875078820066e-05,-1.049163645206745,13.49622616682461
198,-2.6596884168395007e-06,0.0024705686487598,-1.2310136367835862,83.73838804303638
199,-1.0266288619220633e-07,0.0014687509292574,-0.9943569445878384,91.92372918454228
200,1.6678975740536115e-06,7.376445484441607e-05,-0.6801970139090305,-12.863456452969556
201,-1.512590066532482e-06,0.0013937852115222,-0.8297716079895625,267.51382654363323
202,-1.0009516742126578e-06,0.0015436191720946,-0.7571248317088466,227.83052794804811
203,-9.991063920633536e-07,0.001197084742472,-0.872819336742712,226.2012406678553
204,2.277310042209102e-06,-0.0004051044890016,-0.6293683243496375,8.324653140517979
205,-1.938376527510499e-06,0.0012623036699906,-0.6603526300235121,24.84483901717208
206,5.371855844038542e-06,-0.0015396364866022,-0.6622380460134951,-13.95142188130379
207,-2.011863862394492e-06,0.0021541590634814,-1.1919858681268645,-6.889477055613144
208,7.308482852241839e-08,0.0011862723596018,-1.1306207362688498,-17.31187618777118
209,-2.297756243940796e-06,0.0023764006429394,-1.0565571715031474,19.081026498799066
210,-8.676888758593713e-07,0.0022839470195956,-1.025202480636238,-6.623488129532014
211,-7.369991625871819e-07,0.0012947240492462,-0.7052507679666464,110.20015932072018
212,-3.057820774809983e-06,0.0026568693390937,-1.1116882947540985,-18.39025260536533
213,-4.196645229104234e-07,0.0014351248224706,-1.1466695554626054,-17.61148623999253
214,-8.775948452388604e-07,0.0021123424693491,-1.1315982282573822,25.23334124767657
215,-2.4181744886497825e-06,0.0020340262130823,-0.7702924173281296,-7.398606786238089
216,-1.0991985321950892e-08,0.0009077030825405,-0.8768103330767933,-24.62595309860632
217,-1.1868276865723004e-06,0.0021245501190185,-1.042324987376654,61.37424919821516
218,-1.2039670811425651e-06,0.0013140399221135,-0.8992211281838902,32.00059742853512
219,8.50646174166414e-07,0.0006059700155237,-0.7106623344255361,124.02698602546928
220,1.1831742926515787e-06,0.0004014630304897,-0.754600167761017,-15.123898415706396
221,-7.886551265379182e-07,0.0008317055882777,-0.7456061915685177,313.28707258920866
222,-1.6259327177969851e-06,0.0018193344231707,-0.7764058028859253,257.82019107786664
223,-4.1112027870937606e-07,0.0007339836541748,-0.7872671257541652,246.35671763436437
224,2.303486023591539e-06,-0.000364536691916,-0.6497811586227296,21.749714266228143
225,-1.7361599622400805e-06,0.0011392600361985,-0.6736120968414256,26.77096246433566
226,6.120989322067061e-06,-0.0019919701473734,-0.634020356882198,-14.644459275493944
227,-1.2378865910100956e-06,0.0017086292468382,-1.1719198528329655,-7.187235954263494
228,7.779549454633994e-07,0.0007520727093269,-1.10795311203178,-17.8576043053319
229,-2.7999595406669187e-06,0.0026787580556303,-1.1029974068092758,21.335316779665
230,-1.8259675809151328e-06,0.0029446124653651,-1.139230446656617,-8.368933641056625
231,3.046452416999301e-07,0.000625261001968,-0.5832427563235909,120.50517040207882
232,-3.081408818106368e-06,0.0027021784676978,-1.1528523773396322,-17.272402369132248
233,7.414440753583662e-07,0.0007515738989717,-1.0849231011824,-19.05035634819553
234,-1.4726011683396931e-06,0.0024868522349649,-1.172676545989462,17.192661397378107
235,-2.204232082858581e-06,0.0019570172698807,-0.7959263826088698,-4.526501894226057
236,-2.818685045369307e-07,0.001402002124591,-1.07277304457332,-20.57345607062978
237,-1.7190340864114972e-06,0.0024306100661442,-1.093355524585061,70.60811459152875
238,-1.0756564357006226e-06,0.0012195789607675,-0.911056775696882,49.93381483507171
239,1.1843103200348537e-06,0.0004901456153862,-0.7352503710608309,166.13772714101896
240,1.1268509226836088e-06,0.0005864761197911,-0.8097766142445701,-12.722401482839484
241,-1.2351885350092573e-06,0.0015054448391074,-0.9211233202040564,205.05159635687235
242,-1.7052996730271277e-06,0.002061490380436,-0.8679709483928748,186.3816458595775
243,-8.761317404903934e-07,0.0013768638700873,-0.939275511111196,182.09449100397643
244,2.477224442687387e-06,-0.0004651249383336,-0.632966655921853,-11.927915318964686
245,-3.1725652291925144e-06,0.0022656397033271,-0.8126384321965716,15.806604256005247
246,5.587710142807012e-06,-0.0016331194071672,-0.6769731768298044,-12.480161140777652
247,7.125941059449303e-08,0.0011331652809699,-1.120317816255855,-6.791371581738602
248,2.04355170796422e-06,0.0002836542094462,-1.0767422809784182,-16.794906784169065
249,-3.216491444746339e-06,0.0030601397369952,-1.1796486970144593,13.857476091524498
250,-1.353846673657344e-06,0.002682925898543,-1.110020012399152,-5.102026212676031
251,-1.2349900935237912e-06,0.0017091553946287,-0.7841774702309137,84.07368120160898
252,-2.848602261629196e-06,0.00273265974048,-1.1866533732898703,-15.444415765445363
253,6.459829197114075e-07,0.0008169416358144,-1.0689949888810557,-18.23310842053725
254,3.6461392416420324e-07,0.0016357822300546,-1.131893099532968,15.698856758164334
255,-3.834199638674818e-06,0.0030199811490181,-0.9125273001495526,-10.521760838899452
256,-7.440651970114232e-07,0.0015129998602211,-1.014305948179858,-20.94324033100582
257,-1.2576271106734538e-06,0.0024712028357071,-1.1370574012840369,30.84597056574859
258,-1.8654003046680856e-06,0.0019408576463094,-1.000801061074319,6.772673198859717
259,1.2434493382729173e-06,0.0007049811194683,-0.7971802726709663,75.92842055299836
260,1.6625931522629145e-06,0.0006369424449235,-0.9665755841038752,26.123849748005448
261,-1.954743906518175e-06,0.0025775228151513,-1.1217778178375717,230.95810941645692
262,1.8017269861614336e-06,0.0001308462577191,-0.7113248037485054,229.797866216245
263,-1.5378004685207005e-06,0.001416178713091,-0.8514192745385907,164.2200460762354
264,4.967202794858849e-06,-0.0019846069563693,-0.4817306573993831,8.819088927558717
265,-7.930067990269407e-06,0.0053495427375198,-1.2663665363049672,-3.174030298442414
266,4.72064829970531e-06,-0.0020640707262775,-0.6780028486291891,-5.46221775999549
267,6.33435923635961e-06,-0.0019511471366395,-0.8613795187371647,-4.330702253336605
268,4.873461683874147e-06,-0.0010066464801055,-0.955231436492185,-2.688793747091351
269,-5.762878552140194e-07,0.0019687925490792,-1.192137994940179,10.425798480160474
270,-4.845243531947929e-06,0.0036865764372007,-0.9110751521228452,-101.462447945262
271,-4.431247626612844e-07,0.0009693220006199,-0.6557128137201267,86.79984512171369
272,-2.100904061164144e-06,0.0024348075497202,-1.091821232357566,3.2494866956232538
273,-2.2929329861476333e-06,0.0018156658496545,-0.9915928449898864,31.605609514024824
274,9.684822718236674e-07,0.0011064212032372,-1.0838391066909332,13.012966903780066
275,-2.9266164545127538e-06,0.0020404255423241,-0.6663190247407422,25.099614440478163
276,1.7465186030740656e-07,0.0011656620871394,-0.939496957418572,9.729038706093926
277,1.5119784575468032e-06,0.0005469520419308,-0.9596573616529313,6.052002164153505
278,-1.5219453435300068e-06,0.0022930830274634,-1.1409693223496389,22.63356031300982
279,-3.5240123308355464e-07,0.0012497073771318,-0.784183321119962,165.10056128213293
280,1.9737287480610257e-06,0.0005750866634896,-1.0243195469852004,29.243238322934666
281,-1.0822627791728934e-06,0.0021103710418768,-1.1026830104660243,282.17242807229053
282,2.1904642162340338e-06,-9.807723599242202e-05,-0.7063902083452731,261.3257398821802
283,-1.2069406276626893e-06,0.0011211940438916,-0.7946005825715559,177.49106690074487
284,4.307402825087792e-06,-0.0015415820350186,-0.5830960257356281,11.47023174714709
285,-8.070895076484064e-06,0.005518101745466,-1.3278084263812868,-1.9782595075364215
286,5.5462479396917175e-06,-0.0026403395448528,-0.6254443852041738,-6.525623750294414
287,6.8299830366935765e-06,-0.0024314018487598,-0.8009098769855745,-5.97004152306269
288,6.617641017059306e-06,-0.0020079673582338,-0.8641160474281953,-4.401525689278212
289,1.7629797740559283e-06,0.0008286266938282,-1.124925422590448,9.994174131439586
290,-8.02442670444492e-06,0.0056076962565354,-1.1801412383674994,-112.24817998608737
291,-8.951400882750704e-07,0.001269870446909,-0.7139939540547497,92.04879311528836
292,-1.4212013803582837e-06,0.0021005462845548,-1.085087280720932,4.009729919558771
293,-2.2362272869003164e-06,0.0017332399650861,-0.986537147428172,25.990317534000503
294,2.740865870709541e-06,0.000207982394502,-1.029210061502544,11.709460536164146
295,-4.552623876552531e-06,0.0030777500183877,-0.8432752072353389,25.049180990415422
296,-1.408500178712302e-07,0.0015310147216304,-1.063221622893059,9.211695512907546
297,2.126257652279584e-06,0.0003156024383585,-0.997034952651564,6.733119869638013
298,-1.3420104454375803e-06,0.0022140833819022,-1.1479222396461657,26.40326965533892
299,-1.6529340629567457e-07,0.00125484070208,-0.8288509433684734,187.98449308621605
300,1.5525071241917487e-06,0.0008789420082708,-1.0365305310284514,25.78278697809581
301,-1.687484118884086e-06,0.002633513837744,-1.1733266844270562,165.4410639944066
302,9.016212355605902e-07,0.0008412379968696,-0.8278148448098266,182.03921553260588
303,-1.84775027678441e-06,0.00187807518263,-0.9840202899167348,132.95808170822036
304,6.981480471179857e-06,-0.0031345422965571,-0.302525366024635,3.9573315094226698
305,-8.431783803386494e-06,0.0057951027394814,-1.347626791626145,0.3308885344660365
306,5.448553561882008e-06,-0.0023994644666238,-0.6353227525805625,-6.100315641538722
307,6.217297927247189e-06,-0.0019023289451304,-0.8614201184156101,-3.744802327696548
308,5.556535537909468e-06,-0.0012977917838727,-0.9349010201926666,-2.1966572617333657
309,-1.0720854131118784e-06,0.0020626748825646,-1.1449450180463328,9.430067835972642
310,-3.8042064414156576e-06,0.003142886316677,-0.8511651640588662,-106.57725412413934
311,-7.98103498932962e-07,0.0012619690063548,-0.7205403401695688,82.12338692239166
312,-1.2405190727982074e-06,0.0021299934089124,-1.1311343493926338,5.532925525640109
313,-1.834991660620844e-06,0.0016982007623987,-1.02553620238719,25.74490135802894
314,1.7711553775834332e-06,0.0007914857935519,-1.0821215616295676,14.091025925544406
315,-4.007411466888655e-06,0.0029359827679603,-0.8388912609956738,25.927439875218813
316,-1.6532244950795416e-07,0.001603898593755,-1.069556112489748,11.085518104153463
317,2.14298547029923e-06,0.0005011940382364,-1.0270988272712418,8.528616707446844
318,-7.144764413435922e-07,0.0021228103717707,-1.194005833859518,11.529430018796928
319,-6.634063256516498e-07,0.001697541240636,-0.8974779313214898,125.99633959440334
320,1.2917415155300205e-06,0.0009562172341052,-1.005570378759416,36.117997804192925
321,-1.4565780365297311e-06,0.0025019341981675,-1.169409791480983,193.8482835255695
322,1.3872120294688983e-06,0.0005806773955304,-0.8106705101122087,206.95527241183845
323,-1.9903981058546717e-06,0.0020090956752025,-1.024846022076935,157.76938158079744
324,6.919470589283883e-06,-0.0030913120820035,-0.2951983358508137,16.397828015236037
325,-7.225618082321437e-06,0.0049084347778428,-1.1619324199178285,9.564183887770264
326,4.563208395147456e-06,-0.0018397292359675,-0.7056664181419772,6.118049021409296
327,5.337779175329516e-06,-0.0013829375174749,-0.9143417105674164,8.205398632067892
328,4.934504621578739e-06,-0.0009177835802969,-0.9763740133732244,9.434274641298344
329,-1.3646185121896082e-06,0.0021501101837587,-1.1086121388828798,19.273219669083492
330,-2.034350455426548e-06,0.0021438916920742,-0.7339098961081012,-82.69502260861942
331,-6.118298265800348e-07,0.0011926063509295,-0.7335414376273135,102.3108538191359
332,-1.9398908979173517e-06,0.0023977253016798,-1.1225424972329918,15.729137583620108
333,-1.8673593740192729e-06,0.0017628280507878,-1.062443910643614,48.72846814262972
334,8.158304907652141e-07,0.001228917115421,-1.092460624338525,25.52336991574238
335,-2.10492103490328e-06,0.0019253342315642,-0.7475625662991016,51.7015417674071
336,-1.784509566782333e-07,0.0015925749199471,-1.066335152762503,31.87522522874384
337,2.030890875273368e-06,0.000505088511929,-1.0090506436668172,20.36227624186727
338,-1.1490585720697055e-06,0.0023104236024701,-1.196469717663879,28.904285111669505
